-189.8150132725,-303.8781552084,0.0069025423,-2.56886212025099E-07,0.0002368002,1.5897168221
-189.8150664722,-303.8753231792,0.0069025422,-2.62402318156689E-07,0.0002368006,1.5896628623
-189.8151188564,-303.8724919673,0.0069025424,-2.56751624809182E-07,0.0002368002,1.5897147228
-189.8151730386,-303.8696598988,0.0069025423,-2.62052903706694E-07,0.0002368006,1.5896611416
-189.8152263097,-303.8668286455,0.0069025425,-2.56193804791588E-07,0.0002368002,1.5897134234
-189.8152812661,-303.8639965334,0.0069025424,-2.61294231581387E-07,0.0002368006,1.5896603023
-189.8153351837,-303.8611652335,0.0069025426,-2.55246524461975E-07,0.0002368002,1.5897130753
-189.8153906463,-303.8583330716,0.0069025425,-2.6017539449796E-07,0.0002368006,1.5896604634
-189.8154449199,-303.8555017181,0.0069025427,-0.000000254,0.0002368002,1.5897137551
-189.8155005817,-303.8526694989,0.0069025426,-2.58779465167623E-07,0.0002368006,1.589661662
-189.8155548936,-303.849838084,0.0069025427,-2.52470039346942E-07,0.0002368002,1.5897154587
-189.8156104322,-303.8470057994,0.0069025426,-2.57183926204847E-07,0.0002368006,1.5896638492
-189.8156644619,-303.8441743148,0.0069025428,-2.50836629940199E-07,0.0002368002,1.5897181017
-189.8157195651,-303.8413419564,0.0069025427,-2.55559675485244E-07,0.0002368006,1.589666895
-189.8157730142,-303.8385103942,0.0069025429,-2.49249304439316E-07,0.0002368002,1.5897215258
-189.8158274044,-303.8356779541,0.0069025428,-0.000000254,0.0002368006,1.5896705985
-189.8158800201,-303.8328463074,0.0069025429,-2.47830563504037E-07,0.0002368002,1.5897255089
-189.8159334758,-303.830013779,0.0069025428,-2.52782499124697E-07,0.0002368006,1.5896747048
-189.8159850711,-303.8271820423,0.006902543,-2.46723018109607E-07,0.0002368003,1.5897297814
-189.8160374445,-303.8243494204,0.0069025429,-2.51839900314224E-07,0.0002368007,1.5896789261
-189.8160879128,-303.82151759,0.006902543,-0.000000246,0.0002368003,1.5897340465
-189.8161391418,-303.8186848717,0.0069025429,-2.51295107560197E-07,0.0002368007,1.5896829653
-189.8161884655,-303.8158529463,0.0069025431,-2.45623912437468E-07,0.0002368003,1.5897380022
-189.8162385784,-303.8130201309,0.006902543,-2.512004234914E-07,0.0002368007,1.589686539
-189.8162868309,-303.8101881111,0.0069025431,-2.45748343242585E-07,0.0002368003,1.5897413658
-189.8163359449,-303.8073552006,0.006902543,-2.51566682420412E-07,0.0002368007,1.5896893996
-189.816387977,-303.8045223154,0.0069025429,-0.000000258,0.0002368008,1.5896357926
-189.8164396177,-303.8016902652,0.0069025431,-2.53327286378534E-07,0.0002368003,1.5896890091
-189.8164932495,-303.7988573574,0.006902543,-2.59758935194743E-07,0.0002368007,1.5896359123
-189.8165460052,-303.7960252723,0.0069025432,-0.000000255,0.0002368003,1.5896896233
-189.8166004309,-303.793192322,0.0069025431,-2.61250171776934E-07,0.0002368007,1.5896370417
-189.8166537417,-303.790360188,0.0069025433,-2.56184724696739E-07,0.0002368003,1.5896912057
-189.8167085199,-303.7875271846,0.0069025432,-2.62095119264821E-07,0.0002368007,1.5896391664
-189.816762003,-303.7846949919,0.0069025434,-2.56640152534722E-07,0.0002368003,1.5896937387
-189.8168167794,-303.7818619267,0.0069025433,-2.62175540686451E-07,0.0002368007,1.5896422377
-189.8168700986,-303.7790296665,0.0069025435,-2.56386389853525E-07,0.0002368003,1.5896971525
-189.8169245518,-303.7761965311,0.0069025434,-2.61600984815341E-07,0.0002368007,1.5896461391
-189.8169774021,-303.7733641954,0.0069025436,-2.55595475031077E-07,0.0002368003,1.5897013099
-189.8170312471,-303.770530982,0.0069025435,-2.60594561068983E-07,0.0002368007,1.589650685
-189.8170833671,-303.7676985635,0.0069025437,-2.54437463034079E-07,0.0002368003,1.5897060115
-189.8171363717,-303.7648652653,0.0069025436,-2.59316892879823E-07,0.0002368007,1.5896556339
-189.8171875616,-303.7620327582,0.0069025438,-2.53103222754265E-07,0.0002368003,1.5897110082
-189.8172395632,-303.7591993697,0.0069025437,-0.000000258,0.0002368007,1.5896607077
-189.8172896992,-303.7563667702,0.0069025439,-2.51787249108666E-07,0.0002368003,1.5897160196
-189.8173406172,-303.753533288,0.0069025438,-2.567257550472E-07,0.0002368007,1.589665615
-189.8173896615,-303.7507005941,0.0069025439,-2.50664248686056E-07,0.0002368003,1.5897207555
-189.8174395035,-303.747867017,0.0069025438,-2.55757066258011E-07,0.0002368008,1.5896700736
-189.8174875076,-303.7450342293,0.006902544,-2.49871124004041E-07,0.0002368004,1.5897249383
-189.8175363688,-303.7422005582,0.0069025439,-2.55170650550878E-07,0.0002368008,1.5896738329
-189.8175834691,-303.7393676792,0.006902544,-2.49495291076389E-07,0.0002368004,1.5897283265
-189.8176315251,-303.7365339177,0.0069025439,-0.000000255,0.0002368008,1.5896766924
-189.8176779328,-303.733700952,0.0069025441,-2.49569584780834E-07,0.0002368004,1.5897307348
-189.8177254261,-303.7308671056,0.006902544,-2.55324916342443E-07,0.0002368008,1.5896785167
-189.8177714108,-303.7280340592,0.0069025441,-2.50073121609506E-07,0.0002368004,1.5897320506
-189.8178186315,-303.725200135,0.006902544,-0.000000256,0.0002368008,1.5896792451
-189.8178644997,-303.7223670153,0.0069025442,-2.50937303117569E-07,0.0002368004,1.5897322444
-189.8179117635,-303.7195330215,0.0069025441,-0.000000257,0.0002368008,1.5896788961
-189.8179578348,-303.7166998365,0.0069025443,-2.52055861974057E-07,0.0002368004,1.5897313731
-189.8180054578,-303.7138657817,0.0069025441,-2.58223660944083E-07,0.0002368008,1.5896775666
-189.8180520398,-303.7110325393,0.0069025443,-2.53297621213748E-07,0.0002368004,1.589729576
-189.8181003138,-303.7081984315,0.0069025442,-2.59469365380959E-07,0.0002368008,1.5896754252
-189.8181476776,-303.7053651393,0.0069025444,-2.54520632047755E-07,0.0002368004,1.5897270634
-189.8181968471,-303.7025309858,0.0069025443,-2.60625192105575E-07,0.0002368008,1.5896727005
-189.8182452057,-303.69969765,0.0069025445,-2.55586365732607E-07,0.0002368004,1.5897240993
-189.8182954483,-303.6968634563,0.0069025444,-2.6164932276874E-07,0.0002368008,1.5896696643
-189.81834494,-303.6940300823,0.0069025446,-2.56495838946789E-07,0.0002368005,1.589720979
-189.8183963522,-303.6911958518,0.0069025445,-2.62364535581151E-07,0.0002368007,1.5896666129
-189.8184470289,-303.6883624408,0.0069025446,-2.57067878918681E-07,0.0002368003,1.5897180076
-189.818499618,-303.6855281751,0.0069025446,-2.62737337776586E-07,0.0002368007,1.5896638436
-189.8185514413,-303.6826947281,0.0069025447,-2.57222014896738E-07,0.0002368004,1.5897154742
-189.8186051242,-303.6798604261,0.0069025446,-2.6266239413514E-07,0.0002368008,1.589661632
-189.8186579677,-303.6770269412,0.0069025448,-2.5692342414581E-07,0.0002368004,1.5897136303
-189.8187125772,-303.6741925996,0.0069025447,-2.62140506396784E-07,0.0002368008,1.5896602094
-189.8187662357,-303.6713590725,0.0069025449,-2.56184492178958E-07,0.0002368004,1.5897126715
-189.8188215331,-303.6685246859,0.0069025448,-2.61196550142547E-07,0.0002368008,1.5896597433
-189.818875739,-303.6656911105,0.006902545,-2.55051544343845E-07,0.0002368004,1.589712723
-189.8189314325,-303.6628566722,0.0069025449,-2.59895493319592E-07,0.0002368008,1.5896603232
-189.8189858756,-303.660023041,0.0069025451,-2.53596358501571E-07,0.0002368004,1.5897138308
-189.8190416428,-303.6571885429,0.006902545,-2.58317544061011E-07,0.0002368008,1.5896619523
-189.8190959949,-303.6543548477,0.0069025452,-2.51933825337802E-07,0.0002368004,1.5897159581
-189.8191515082,-303.6515202814,0.0069025451,-2.56593181603009E-07,0.0002368008,1.5896645473
-189.8192054483,-303.6486865137,0.0069025452,-2.50190868296808E-07,0.0002368004,1.5897189883
-189.8192604003,-303.6458518708,0.0069025451,-2.54879439568858E-07,0.0002368008,1.5896679451
-189.8193136397,-303.6430180229,0.0069025453,-2.48533839070587E-07,0.0002368005,1.5897227327
-189.8193677674,-303.6401832957,0.0069025452,-2.53315976861151E-07,0.0002368009,1.5896719166
-189.8194200727,-303.6373493611,0.0069025454,-2.47084677201389E-07,0.0002368005,1.5897269438
-189.819473178,-303.6345145435,0.0069025452,-0.000000252,0.0002368009,1.589676186
-189.8195243892,-303.6316805172,0.0069025454,-0.000000246,0.0002368005,1.5897313332
-189.8195763548,-303.6288456046,0.0069025453,-2.51087334715424E-07,0.0002368009,1.5896804528
-189.8196263984,-303.6260114839,0.0069025454,-2.45217177516815E-07,0.0002368005,1.5897355932
-189.8196771971,-303.6231764744,0.0069025453,-2.5058762325058E-07,0.0002368009,1.5896844169
-189.8197260919,-303.6203422586,0.0069025455,-2.44936377400802E-07,0.0002368005,1.5897394207
-189.819775789,-303.6175071524,0.0069025454,-2.50555266873673E-07,0.0002368009,1.5896878012
-189.8198236454,-303.6146728432,0.0069025455,-2.45126982274244E-07,0.0002368005,1.5897425416
-189.8198723937,-303.6118376432,0.0069025454,-0.000000251,0.0002368009,1.5896903728
-189.8199240971,-303.6090024704,0.0069025453,-2.57452297280672E-07,0.000236801,1.589636624
-189.8199754547,-303.6061681333,0.0069025455,-2.52807745127533E-07,0.0002368005,1.5896896158
-189.8200288545,-303.6033329405,0.0069025454,-2.592554386616E-07,0.0002368009,1.5896363349
-189.8200814353,-303.6004985717,0.0069025456,-2.54439376029446E-07,0.0002368005,1.5896898138
-189.8201357473,-303.5976633396,0.0069025455,-2.60619942531993E-07,0.0002368009,1.5896370194
-189.8201890088,-303.5948289256,0.0069025457,-2.5548032160607E-07,0.0002368005,1.5896909617
-189.8202438043,-303.5919936441,0.0069025456,-2.61297224307093E-07,0.0002368009,1.5896386983
-189.8202973713,-303.5891591755,0.0069025458,-2.55790970978367E-07,0.0002368005,1.5896930754
-189.8203522984,-303.586323836,0.0069025457,-2.61221034727456E-07,0.0002368009,1.5896413591
-189.8204058319,-303.583489304,0.0069025459,-2.55365495813878E-07,0.0002368005,1.5896961169
-189.820460561,-303.5806538983,0.0069025458,-2.60473145427619E-07,0.0002368009,1.5896449179
-189.8205137431,-303.5778192945,0.006902546,-2.54277565421529E-07,0.0002368005,1.5896999777
-189.8205679712,-303.5749838145,0.0069025459,-2.59129999449897E-07,0.0002368009,1.589649216
-189.8206205182,-303.5721491312,0.0069025461,-2.52829736363656E-07,0.0002368005,1.5897044824
-189.8206739869,-303.5693135694,0.006902546,-2.57563701718187E-07,0.0002368009,1.5896540318
-189.820725669,-303.5664788002,0.0069025462,-2.51214438155481E-07,0.0002368006,1.5897093983
-189.8207781827,-303.5636431506,0.0069025461,-2.55939208503941E-07,0.000236801,1.5896590974
-189.8208288413,-303.5608082906,0.0069025463,-2.49640288940823E-07,0.0002368006,1.589714453
-189.8208802828,-303.5579725487,0.0069025462,-2.54457115198109E-07,0.000236801,1.5896641211
-189.8209298424,-303.5551375952,0.0069025463,-2.48294831288449E-07,0.0002368006,1.5897193546
-189.8209801815,-303.5523017588,0.0069025462,-2.53287705482411E-07,0.000236801,1.5896688112
-189.8210286563,-303.5494667114,0.0069025464,-2.47327562169928E-07,0.0002368006,1.5897238142
-189.8210779525,-303.5466307805,0.0069025463,-2.52555498193527E-07,0.000236801,1.5896728988
-189.821125445,-303.5437956408,0.0069025465,-2.46837745524646E-07,0.0002368006,1.5897275698
-189.8211738429,-303.540959618,0.0069025463,-2.52330531515627E-07,0.000236801,1.5896761577
-189.8212205366,-303.5381243897,0.0069025465,-2.46868509101441E-07,0.0002368006,1.5897304077
-189.8212682547,-303.5352882799,0.0069025464,-2.52625852107936E-07,0.000236801,1.5896784221
-189.8213143993,-303.5324529686,0.0069025466,-2.47406901219301E-07,0.0002368006,1.5897321813
-189.821361713,-303.5296167782,0.0069025464,-2.53400716915346E-07,0.000236801,1.5896795977
-189.8214076053,-303.5267813908,0.0069025466,-2.48389099450116E-07,0.0002368006,1.5897328246
-189.8214548256,-303.5239451278,0.0069025465,-2.54568395707339E-07,0.000236801,1.5896796692
-189.8215007862,-303.5211096723,0.0069025467,-2.49709814919564E-07,0.0002368007,1.5897323583
-189.8215482353,-303.5182733452,0.0069025465,-0.000000256,0.0002368011,1.5896787016
-189.8215945829,-303.5154378295,0.0069025467,-2.51234635692514E-07,0.0002368007,1.589730889
-189.821642569,-303.5126014468,0.0069025466,-2.575742787634E-07,0.0002368011,1.5896768353
-189.821689596,-303.509765879,0.0069025468,-2.52813942092652E-07,0.0002368007,1.5897286007
-189.8217383888,-303.5069294484,0.0069025467,-2.59118653004671E-07,0.0002368011,1.5896742774
-189.8217863375,-303.5040938353,0.0069025468,-2.54297363410562E-07,0.0002368007,1.5897257397
-189.8218361471,-303.5012573633,0.0069025467,-2.60496043599719E-07,0.0002368011,1.5896712863
-189.8218851908,-303.4984217103,0.0069025469,-2.5554726555308E-07,0.0002368007,1.5897225943
-189.8219361505,-303.4955852013,0.0069025468,-2.61577509243879E-07,0.0002368011,1.5896681533
-189.8219863794,-303.4927495121,0.006902547,-2.56445234094899E-07,0.0002368007,1.5897194714
-189.8220385352,-303.4899129684,0.0069025469,-2.62217634663324E-07,0.0002368011,1.5896651807
-189.822089949,-303.4870772442,0.0069025471,-2.56852405289572E-07,0.0002368007,1.5897166721
-189.8221432552,-303.4842406657,0.006902547,-2.62436260094793E-07,0.0002368011,1.5896626592
-189.822195763,-303.4814049056,0.0069025472,-2.56850862796548E-07,0.0002368007,1.5897144694
-189.8222500854,-303.47856829,0.0069025471,-2.62211963718344E-07,0.0002368011,1.5896608438
-189.8223035119,-303.4757324905,0.0069025473,-2.56407004289426E-07,0.0002368007,1.5897130866
-189.8223586379,-303.4728958332,0.0069025472,-2.61556653022721E-07,0.0002368011,1.589659933
-189.8224127371,-303.470059989,0.0069025474,-2.5555275183354E-07,0.0002368007,1.5897126814
-189.8224683919,-303.4672232837,0.0069025473,-2.60521117637249E-07,0.0002368011,1.5896600516
-189.8225228659,-303.4643873877,0.0069025475,-2.54357341902151E-07,0.0002368007,1.5897133345
-189.822578734,-303.4615506268,0.0069025474,-2.59190789752556E-07,0.0002368011,1.5896612402
-189.8226332558,-303.4587146708,0.0069025475,-2.52886658795895E-07,0.0002368007,1.589715044
-189.8226890053,-303.4558778459,0.0069025474,-2.57617020026097E-07,0.0002368011,1.5896634507
-189.8227432445,-303.4530418215,0.0069025476,-2.51286227151101E-07,0.0002368007,1.5897177252
-189.8227985532,-303.4502049239,0.0069025475,-0.000000256,0.0002368011,1.5896665513
-189.8228522015,-303.447368823,0.0069025477,-2.49733291420332E-07,0.0002368007,1.5897212171
-189.8229067821,-303.4445318446,0.0069025476,-2.54545716474678E-07,0.0002368011,1.5896703367
-189.8229595777,-303.4416956599,0.0069025477,-2.48348061670826E-07,0.0002368007,1.5897252927
-189.8230132002,-303.4388585938,0.0069025476,-2.53292618817675E-07,0.0002368011,1.5896745451
-189.8230649481,-303.4360223197,0.0069025478,-2.47240393624288E-07,0.0002368007,1.5897296754
-189.8231174582,-303.4331851606,0.0069025477,-2.52368223628587E-07,0.0002368011,1.5896788808
-189.8231680463,-303.4303487931,0.0069025478,-2.46500401228846E-07,0.0002368007,1.5897340599
-189.8232193774,-303.4275115379,0.0069025477,-2.5184918892923E-07,0.0002368011,1.5896830374
-189.8232687851,-303.4246750756,0.0069025479,-2.46190675868041E-07,0.0002368007,1.5897381349
-189.823318964,-303.4218377235,0.0069025478,-2.51780794108682E-07,0.0002368012,1.5896867225
-189.8233672643,-303.4190011672,0.0069025479,-2.46340709250819E-07,0.0002368008,1.5897416081
-189.8234164092,-303.4161637201,0.0069025478,-2.5217286588465E-07,0.0002368012,1.5896896795
-189.8234684556,-303.4133262986,0.0069025477,-2.58625479147404E-07,0.0002368013,1.5896361251
-189.8235200961,-303.4104897121,0.0069025479,-0.000000254,0.0002368008,1.5896893638
-189.8235737139,-303.4076522684,0.0069025478,-2.60400708489498E-07,0.0002368011,1.5896363088
-189.8236264446,-303.4048156474,0.006902548,-2.55573923449598E-07,0.0002368007,1.5896900254
-189.8236808355,-303.4019781617,0.0069025479,-2.61759502081412E-07,0.0002368012,1.5896374712
-189.8237341048,-303.3991414924,0.0069025481,-2.56624744973415E-07,0.0002368008,1.5896916236
-189.8237888364,-303.3963039543,0.006902548,-2.62460419015052E-07,0.0002368012,1.5896395944
-189.8238422711,-303.3934672271,0.0069025482,-0.000000257,0.0002368008,1.5896941399
-189.8238969992,-303.3906296281,0.0069025481,-2.62452094380597E-07,0.0002368012,1.5896426304
-189.8239502734,-303.3877928346,0.0069025483,-2.5664317915967E-07,0.0002368008,1.5896975052
-189.8240046868,-303.3849551667,0.0069025482,-2.6179136651442E-07,0.0002368012,1.5896464651
-189.8240575054,-303.382118299,0.0069025484,-2.55716618178926E-07,0.0002368008,1.5897015856
-189.8241113287,-303.3792805545,0.0069025483,-2.60642120531786E-07,0.0002368012,1.5896509181
-189.8241634394,-303.3764436057,0.0069025485,-2.54410038908395E-07,0.0002368008,1.5897061873
-189.8242164485,-303.3736057781,0.0069025484,-2.59213954131614E-07,0.0002368012,1.5896557554
-189.8242676586,-303.3707687425,0.0069025486,-2.52925552736941E-07,0.0002368008,1.5897110687
-189.8243196972,-303.3679308265,0.0069025485,-2.57714637557823E-07,0.0002368012,1.5896607079
-189.824369888,-303.3650937005,0.0069025486,-2.51467224421169E-07,0.0002368008,1.5897159582
-189.8244208792,-303.3622556928,0.0069025485,-2.56339927953263E-07,0.0002368012,1.5896654936
-189.8244700153,-303.3594184745,0.0069025487,-2.50216621013198E-07,0.0002368008,1.589720575
-189.8245199674,-303.356580374,0.0069025486,-2.55252574681626E-07,0.0002368012,1.58966984
-189.8245680995,-303.3537430639,0.0069025488,-2.49315030970461E-07,0.0002368008,1.5897246513
-189.8246171057,-303.3509048716,0.0069025487,-2.54567994429382E-07,0.0002368012,1.589673505
-189.8246643669,-303.3480674722,0.0069025488,-2.48852350812709E-07,0.0002368008,1.5897279542
-189.8247125981,-303.3452291915,0.0069025487,-2.54346720941409E-07,0.0002368012,1.5896762954
-189.8247591936,-303.3423917073,0.0069025489,-2.48862446235497E-07,0.0002368008,1.5897303053
-189.8248068849,-303.3395533435,0.0069025488,-2.54593292184205E-07,0.0002368012,1.589678081
-189.8248530761,-303.3367157804,0.0069025489,-2.49324548482007E-07,0.0002368008,1.5897315972
-189.8249005088,-303.3338773405,0.0069025488,-2.55260668237182E-07,0.0002368013,1.5896788039
-189.8249465924,-303.3310397056,0.006902549,-2.50169715129335E-07,0.0002368009,1.5897318023
-189.8249940833,-303.3282019794,0.0069025822,9.09295021459287E-08,0.0002385892,1.5896785962
-189.8250403597,-303.3253641612,0.0069025046,-2.04498540307707E-07,0.000237915,1.5897314792
-189.8250881529,-303.3225251202,0.0069022255,-1.26429700391307E-06,0.0002364155,1.589678067
-189.8251348482,-303.3196868476,0.0069017315,-3.00070388553407E-06,0.0002349511,1.5897308099
-189.8251831756,-303.3168477944,0.0069010566,-5.33783464114617E-06,0.0002337268,1.5896771507
-189.825230504,-303.3140096322,0.006900265,-8.15349625235415E-06,0.0002326769,1.5897299734
-189.8252795758,-303.3111707086,0.0068994355,-1.13797421341472E-05,0.0002317214,1.5896757998
-189.8253277337,-303.3083326733,0.0068986513,-1.49138435114093E-05,0.0002307652,1.5897288587
-189.8253777335,-303.3054938751,0.0068979907,-1.87078178447572E-05,0.0002297803,1.5896741304
-189.8254268895,-303.3026559755,0.0068975217,-0.000022678,0.0002287251,1.5897274462
-189.8254779632,-303.2998173242,0.0068972977,-2.67925349762302E-05,0.0002276158,1.5896723029
-189.8255282428,-303.2969795865,0.0068973568,-3.0982463139102E-05,0.0002264373,1.5897258398
-189.8255804843,-303.294141063,0.0068977208,-3.52251987861545E-05,0.0002252254,1.5896705433
-189.8256319551,-303.2913035874,0.006898401,-3.94578470751997E-05,0.0002241815,1.589724144
-189.8256853968,-303.2884652817,0.006899392,-4.36712066016428E-05,0.0002230152,1.5896688126
-189.8257380574,-303.2856279613,0.0069006771,-4.78216775501673E-05,0.0002218836,1.58972253
-189.825792656,-303.2827898271,0.0069022277,-5.19058398889546E-05,0.0002206749,1.5896674243
-189.8258464286,-303.2799526623,0.0069040081,-5.58832637313306E-05,0.0002195277,1.5897212116
-189.8259020645,-303.2771147096,0.0069059748,-5.97556076256531E-05,0.0002183698,1.5896665805
-189.8259567711,-303.2742758884,0.0069079958,-6.43742432558629E-05,0.0002124493,1.5897206759
-189.8260131871,-303.2714353857,0.0069099896,-6.95840960182614E-05,0.0002045288,1.5896674475
